,Ord_ID,Prod_ID,Ship_ID,Cust_ID,Sales,Discount,Order_Quantity,Product_Base_Margin
4044,Ord_2687,Prod_4,SHP_3679,Cust_999,1274949,0.05,41,0.55
4045,Ord_2688,Prod_11,SHP_3681,Cust_1031,265756,0.01,18,0.07
4046,Ord_2689,Prod_13,SHP_3682,Cust_1030,2435,0.09,44,0.51
4047,Ord_2690,Prod_5,SHP_3683,Cust_1014,60698,0.05,43,0.54
4048,Ord_2690,Prod_6,SHP_3683,Cust_1014,30162,0.09,48,0.37
4049,Ord_2691,Prod_5,SHP_3685,Cust_997,31119,0.03,33,0.57
4050,Ord_2692,Prod_4,SHP_3686,Cust_1026,17520965,0.01,46,0.57
4051,Ord_2693,Prod_16,SHP_3687,Cust_1021,17422,0.03,21,0.59
4052,Ord_2693,Prod_6,SHP_3687,Cust_1021,7681,0.0,13,0.38
4053,Ord_2694,Prod_2,SHP_3688,Cust_995,72515,0.05,35,0.57
4054,Ord_2695,Prod_2,SHP_3689,Cust_1023,116629,0.07,28,0.56
4055,Ord_2696,Prod_13,SHP_3690,Cust_1006,6278,0.04,20,0.57
4056,Ord_2696,Prod_4,SHP_3690,Cust_1006,28360505,0.01,25,0.59
4057,Ord_2697,Prod_3,SHP_3692,Cust_456,70116,0.08,4,0.39
4058,Ord_2698,Prod_1,SHP_3694,Cust_992,432226,0.07,26,0.85
4059,Ord_2698,Prod_5,SHP_3694,Cust_992,181876,0.02,39,0.44
4060,Ord_2699,Prod_11,SHP_3695,Cust_1032,125118,0.05,37,0.65
4061,Ord_2700,Prod_4,SHP_3696,Cust_999,169354,0.09,24,0.06
4062,Ord_2701,Prod_6,SHP_3697,Cust_1024,59362,0.02,14,0.36
4063,Ord_2701,Prod_7,SHP_3697,Cust_1024,3852,0.06,31,0.81
4064,Ord_2702,Prod_5,SHP_3699,Cust_994,9855,0.07,7,0.43
4065,Ord_2702,Prod_8,SHP_3699,Cust_994,11962,0.03,37,0.79
4066,Ord_2703,Prod_4,SHP_3701,Cust_579,2597175,0.02,38,0.06
4067,Ord_2703,Prod_6,SHP_3701,Cust_579,7581,0.06,3,0.39
4068,Ord_2703,Prod_8,SHP_3701,Cust_579,2875,0.01,3,0.61
4069,Ord_2704,Prod_3,SHP_3703,Cust_1033,8389,0.05,12,0.37
4070,Ord_2705,Prod_3,SHP_3704,Cust_1010,4396,0.03,15,0.39
4071,Ord_2705,Prod_9,SHP_3704,Cust_1010,6019,0.01,7,0.38
4072,Ord_2706,Prod_2,SHP_3705,Cust_1006,136191,0.05,20,0.59
4073,Ord_2707,Prod_5,SHP_3707,Cust_1025,26706,0.03,42,0.06
4074,Ord_2707,Prod_6,SHP_3707,Cust_1025,44979,0.06,11,0.36
4075,Ord_2708,Prod_5,SHP_3708,Cust_1007,51278,0.08,43,0.43
4076,Ord_2709,Prod_11,SHP_3709,Cust_1025,227256,0.06,15,0.07
4077,Ord_2710,Prod_17,SHP_3710,Cust_1034,833403,0.05,18,0.56
4078,Ord_2711,Prod_11,SHP_3711,Cust_1018,109242,0.03,7,0.07
4079,Ord_2711,Prod_2,SHP_3711,Cust_1018,151613,0.06,22,0.58
4080,Ord_2711,Prod_8,SHP_3711,Cust_1018,61249,0.09,38,0.45
4081,Ord_2712,Prod_6,SHP_3714,Cust_1007,36564,0.03,19,0.37
4082,Ord_2712,Prod_8,SHP_3714,Cust_1007,56192,0.01,22,0.51
4083,Ord_2713,Prod_13,SHP_3718,Cust_1005,13343,0.01,48,0.54
4084,Ord_2713,Prod_4,SHP_3718,Cust_1005,16553665,0.08,31,0.56
4085,Ord_2713,Prod_5,SHP_3718,Cust_1005,183584,0.05,16,0.69
4086,Ord_2714,Prod_10,SHP_3719,Cust_1027,172779,0.01,32,0.61
4087,Ord_2715,Prod_6,SHP_3721,Cust_1002,13488,0.0,24,0.04
4088,Ord_2715,Prod_8,SHP_3721,Cust_1002,393117,0.01,42,0.46
4089,Ord_2716,Prod_8,SHP_3722,Cust_1026,3948,0.01,23,0.79
4090,Ord_2717,Prod_13,SHP_3723,Cust_456,13201,0.04,46,0.55
4091,Ord_2717,Prod_6,SHP_3723,Cust_456,276,0.08,44,0.37
4092,Ord_2718,Prod_3,SHP_3724,Cust_1010,20792,0.08,33,0.36
4093,Ord_2719,Prod_2,SHP_3725,Cust_1022,87764,0.03,18,0.56
4094,Ord_2719,Prod_8,SHP_3725,Cust_1022,1901,0.06,9,0.06
4095,Ord_2720,Prod_11,SHP_3727,Cust_998,1032072,0.06,17,0.72
4096,Ord_2721,Prod_6,SHP_3728,Cust_995,18432,0.0,25,0.37
4097,Ord_2722,Prod_1,SHP_3731,Cust_1006,350833,0.04,21,0.85
4098,Ord_2722,Prod_12,SHP_3731,Cust_1006,3401,0.0,12,0.39
4099,Ord_2722,Prod_5,SHP_3731,Cust_1006,100895,0.04,41,0.05
4100,Ord_2723,Prod_11,SHP_3732,Cust_579,79458,0.05,50,0.76
4101,Ord_2724,Prod_3,SHP_3733,Cust_478,12395,0.01,22,0.38
4102,Ord_2725,Prod_1,SHP_3734,Cust_997,7002,0.0,4,0.57
4103,Ord_2725,Prod_2,SHP_3734,Cust_997,908198,0.02,39,0.59
4104,Ord_2725,Prod_9,SHP_3734,Cust_997,80608,0.08,31,0.38
4105,Ord_2726,Prod_1,SHP_3737,Cust_1011,48127,0.01,28,0.06
4106,Ord_2727,Prod_6,SHP_3738,Cust_1017,5276,0.09,10,0.36
4107,Ord_2728,Prod_1,SHP_3740,Cust_1035,119957,0.06,27,0.55
4108,Ord_2728,Prod_15,SHP_3740,Cust_1035,122537,0.08,9,0.57
4109,Ord_2728,Prod_4,SHP_3740,Cust_1035,4842195,0.02,10,0.55
4110,Ord_2729,Prod_6,SHP_3741,Cust_456,16913,0.0,50,0.04
4111,Ord_2730,Prod_5,SHP_3742,Cust_1024,20804,0.01,29,0.42
4112,Ord_2731,Prod_12,SHP_3743,Cust_1000,11137,0.04,37,0.38
4113,Ord_2731,Prod_6,SHP_3743,Cust_1000,13618,0.08,22,0.37
4114,Ord_2732,Prod_6,SHP_3745,Cust_1012,7868,0.05,11,0.37
4115,Ord_2733,Prod_13,SHP_3746,Cust_1019,12822,0.07,44,0.58
4116,Ord_2734,Prod_2,SHP_3749,Cust_1017,9673,0.08,12,0.58
4117,Ord_2734,Prod_5,SHP_3749,Cust_1017,2536,0.07,34,0.42
4118,Ord_2735,Prod_5,SHP_3751,Cust_567,30746,0.02,20,0.48
4119,Ord_2736,Prod_13,SHP_3752,Cust_1014,3691,0.07,10,0.56
4120,Ord_2736,Prod_6,SHP_3752,Cust_1014,17527,0.01,26,0.37
4121,Ord_2736,Prod_8,SHP_3752,Cust_1014,215584,0.02,8,0.51
4122,Ord_2737,Prod_5,SHP_3755,Cust_994,225966,0.03,47,0.57
4123,Ord_2737,Prod_9,SHP_3755,Cust_994,140091,0.09,49,0.36
4124,Ord_2738,Prod_3,SHP_3757,Cust_1029,17242,0.09,25,0.39
4125,Ord_2738,Prod_4,SHP_3757,Cust_1029,20339225,0.02,19,0.06
4126,Ord_2739,Prod_5,SHP_3758,Cust_1036,36392,0.0,44,0.49
4127,Ord_2740,Prod_4,SHP_3759,Cust_567,7778758,0.0,50,0.59
4128,Ord_2741,Prod_6,SHP_3760,Cust_1001,100117,0.0,47,0.38
4129,Ord_2742,Prod_5,SHP_3761,Cust_999,8909,0.05,14,0.46
4130,Ord_2743,Prod_4,SHP_3762,Cust_994,2192439,0.06,39,0.59
4131,Ord_2744,Prod_17,SHP_3763,Cust_1034,336102,0.04,28,0.04
4132,Ord_2745,Prod_17,SHP_3764,Cust_1012,273201,0.04,23,0.39
4133,Ord_2746,Prod_1,SHP_3765,Cust_1030,2261,0.03,1,0.57
4134,Ord_2746,Prod_11,SHP_3765,Cust_1030,738418,0.04,33,0.73
4135,Ord_2746,Prod_13,SHP_3765,Cust_1030,88174,0.05,37,0.57
4136,Ord_2746,Prod_6,SHP_3765,Cust_1030,38229,0.05,12,0.04
4137,Ord_2747,Prod_6,SHP_3769,Cust_1017,1881,0.08,2,0.36
4138,Ord_2748,Prod_8,SHP_3770,Cust_1015,145549,0.07,5,0.48
4139,Ord_2749,Prod_15,SHP_3772,Cust_995,545451,0.03,30,0.69
4140,Ord_2749,Prod_8,SHP_3772,Cust_995,126417,0.05,42,0.05
4141,Ord_2750,Prod_10,SHP_3773,Cust_1014,364083,0.0,35,0.62
4142,Ord_2750,Prod_8,SHP_3773,Cust_1014,22594,0.09,50,0.72
4143,Ord_2751,Prod_15,SHP_3775,Cust_1005,1856131,0.05,39,0.06
4144,Ord_2752,Prod_13,SHP_3777,Cust_1022,90607,0.0,42,0.58
4145,Ord_2753,Prod_15,SHP_3779,Cust_997,254958,0.02,10,0.57
4146,Ord_2753,Prod_3,SHP_3779,Cust_997,2310646,0.08,28,0.38
4147,Ord_2754,Prod_11,SHP_3780,Cust_1020,510506,0.03,16,0.66
4148,Ord_2755,Prod_6,SHP_3781,Cust_1023,7642,0.03,15,0.36
4149,Ord_2756,Prod_8,SHP_3782,Cust_995,1431,0.02,44,0.79
4150,Ord_2757,Prod_5,SHP_3783,Cust_998,7998,0.09,16,0.42
4151,Ord_2758,Prod_13,SHP_3784,Cust_479,13845,0.03,45,0.58
4152,Ord_2759,Prod_4,SHP_3785,Cust_1010,344301,0.04,7,0.35
4153,Ord_2759,Prod_7,SHP_3785,Cust_1010,2432,0.05,4,0.08
4154,Ord_2760,Prod_6,SHP_3786,Cust_1029,100418,0.08,19,0.37
4155,Ord_2761,Prod_15,SHP_3787,Cust_995,31186,0.06,24,
4156,Ord_2762,Prod_13,SHP_3788,Cust_1011,15328,0.09,46,0.56
4157,Ord_2763,Prod_11,SHP_3791,Cust_1010,4064272,0.01,40,0.63
4158,Ord_2763,Prod_6,SHP_3791,Cust_1010,28179,0.04,37,0.36
4159,Ord_2764,Prod_3,SHP_3792,Cust_1013,655901,0.01,40,0.39
4160,Ord_2764,Prod_6,SHP_3792,Cust_1013,26337,0.04,36,0.39
4161,Ord_2765,Prod_6,SHP_3794,Cust_1024,13143,0.01,31,0.37
4162,Ord_2766,Prod_5,SHP_3796,Cust_1008,237435,0.05,39,0.54
4163,Ord_2767,Prod_11,SHP_3797,Cust_1003,182283,0.08,7,0.65
4164,Ord_2768,Prod_4,SHP_3800,Cust_1033,12191465,0.01,29,0.55
4165,Ord_2768,Prod_5,SHP_3800,Cust_1033,82627,0.03,27,0.42
4166,Ord_2769,Prod_4,SHP_3801,Cust_1007,18754145,0.05,50,0.56
4167,Ord_2770,Prod_3,SHP_3802,Cust_1016,753596,0.08,46,0.04
4168,Ord_2770,Prod_6,SHP_3802,Cust_1016,1111987,0.04,1,0.37
4169,Ord_2770,Prod_8,SHP_3802,Cust_1016,161831,0.08,41,0.54
4170,Ord_2771,Prod_13,SHP_3805,Cust_1000,63054,0.03,30,0.58
4171,Ord_2772,Prod_3,SHP_3806,Cust_1006,141382,0.01,47,0.37
4172,Ord_2772,Prod_6,SHP_3806,Cust_1006,30892,0.04,45,0.37
4173,Ord_2772,Prod_9,SHP_3806,Cust_1006,569,0.03,7,0.36
4174,Ord_2773,Prod_8,SHP_3808,Cust_1008,64971,0.07,22,0.74
4175,Ord_2774,Prod_9,SHP_3809,Cust_1015,319124,0.0,38,0.38
4176,Ord_2775,Prod_13,SHP_3810,Cust_1015,4755,0.0,18,0.38
4177,Ord_2776,Prod_1,SHP_3812,Cust_1007,35878,0.01,25,0.57
4178,Ord_2776,Prod_6,SHP_3812,Cust_1007,52068,0.09,24,0.39
4179,Ord_2777,Prod_6,SHP_3813,Cust_1024,37511,0.01,50,0.37
4180,Ord_2778,Prod_3,SHP_3815,Cust_995,9774,0.04,12,0.35
4181,Ord_2778,Prod_8,SHP_3815,Cust_995,33559,0.04,34,0.43
4182,Ord_2779,Prod_2,SHP_3816,Cust_579,3411,0.0,27,0.58
4183,Ord_2779,Prod_6,SHP_3816,Cust_579,17168,0.07,26,0.37
4184,Ord_2780,Prod_1,SHP_3819,Cust_1016,201413,0.01,24,0.83
4185,Ord_2780,Prod_13,SHP_3819,Cust_1016,150247,0.07,43,0.56
4186,Ord_2781,Prod_17,SHP_3821,Cust_1038,1367194,0.01,33,0.36
4187,Ord_2782,Prod_6,SHP_3822,Cust_1008,173431,0.06,32,0.36
4188,Ord_2782,Prod_8,SHP_3822,Cust_1008,53683,0.06,31,0.45
4189,Ord_2783,Prod_2,SHP_3824,Cust_994,161484,0.02,26,0.59
4190,Ord_2784,Prod_8,SHP_3825,Cust_999,142231,0.02,33,0.44
4191,Ord_2785,Prod_4,SHP_3826,Cust_456,56785525,0.01,42,0.58
4192,Ord_2786,Prod_2,SHP_3827,Cust_456,13201,0.04,28,0.59
4193,Ord_2786,Prod_5,SHP_3827,Cust_456,39434,0.01,3,0.59
4194,Ord_2786,Prod_8,SHP_3827,Cust_456,62633,0.01,14,0.55
4195,Ord_2787,Prod_3,SHP_3830,Cust_544,23301,0.04,17,0.35
4196,Ord_2787,Prod_9,SHP_3830,Cust_544,22572,0.0,5,0.04
4197,Ord_2788,Prod_4,SHP_3832,Cust_1007,47690695,0.03,26,0.59
4198,Ord_2789,Prod_1,SHP_3835,Cust_1029,95806,0.09,6,0.59
4199,Ord_2789,Prod_13,SHP_3835,Cust_1029,1006,0.03,46,0.38
4200,Ord_2789,Prod_15,SHP_3835,Cust_1029,1126204,0.06,31,0.64
4201,Ord_2789,Prod_3,SHP_3835,Cust_1029,1475,0.07,2,0.37
4202,Ord_2790,Prod_7,SHP_3836,Cust_1008,13307,0.02,35,0.83
4203,Ord_2791,Prod_11,SHP_3837,Cust_1036,1035101,0.08,19,0.71
4204,Ord_2791,Prod_12,SHP_3837,Cust_1036,6854,0.01,25,0.39
4205,Ord_2792,Prod_4,SHP_3839,Cust_1007,1824848,0.0,30,0.58
4206,Ord_2793,Prod_2,SHP_3840,Cust_994,4986,0.09,4,0.58
4207,Ord_2793,Prod_3,SHP_3840,Cust_994,19749,0.08,32,0.39
4208,Ord_2794,Prod_7,SHP_3842,Cust_1027,2495,0.09,11,0.44
4209,Ord_2795,Prod_8,SHP_3843,Cust_1025,59656,0.04,20,0.51
4210,Ord_2796,Prod_1,SHP_3844,Cust_1035,31782,0.02,8,0.57
4211,Ord_2797,Prod_4,SHP_3847,Cust_1039,18655885,0.09,40,0.59
4212,Ord_2797,Prod_6,SHP_3847,Cust_1039,22517,0.01,39,0.36
4213,Ord_2797,Prod_9,SHP_3847,Cust_1039,13698,0.04,16,0.38
4214,Ord_2798,Prod_3,SHP_3848,Cust_1037,189329,0.07,50,0.35
4215,Ord_2798,Prod_4,SHP_3848,Cust_1037,2628047,0.05,49,0.59
4216,Ord_2799,Prod_15,SHP_3850,Cust_997,1100266,0.07,46,0.55
4217,Ord_2800,Prod_1,SHP_3851,Cust_1015,812732,0.01,42,0.71
4218,Ord_2800,Prod_13,SHP_3851,Cust_1015,9385,0.08,47,0.56
4219,Ord_2800,Prod_6,SHP_3851,Cust_1015,4814,0.04,14,0.38
4220,Ord_2801,Prod_1,SHP_3855,Cust_1024,625581,0.01,43,0.73
4221,Ord_2801,Prod_3,SHP_3855,Cust_1024,23668,0.08,41,0.39
4222,Ord_2802,Prod_11,SHP_3856,Cust_1040,312255,0.07,22,0.69
4223,Ord_2803,Prod_4,SHP_3857,Cust_1001,3356735,0.05,21,0.06
4224,Ord_2803,Prod_6,SHP_3857,Cust_1001,2646,0.01,40,0.37
4225,Ord_2804,Prod_4,SHP_3859,Cust_992,664989,0.04,21,0.38
4226,Ord_2805,Prod_8,SHP_3860,Cust_1033,42108,0.0,47,0.52
4227,Ord_2806,Prod_1,SHP_3861,Cust_544,283496,0.07,16,0.55
4228,Ord_2806,Prod_4,SHP_3861,Cust_544,953989,0.02,9,0.57
4229,Ord_2807,Prod_11,SHP_3864,Cust_1029,878954,0.07,22,0.67
4230,Ord_2807,Prod_16,SHP_3864,Cust_1029,17458,0.08,26,0.58
4231,Ord_2808,Prod_8,SHP_3865,Cust_1022,3789,0.0,1,0.43
4232,Ord_2809,Prod_4,SHP_3866,Cust_1000,25326175,0.0,33,0.58
4233,Ord_2810,Prod_12,SHP_3868,Cust_999,18048,0.01,48,0.37
4234,Ord_2810,Prod_2,SHP_3868,Cust_999,15989,0.03,37,0.06
4235,Ord_2810,Prod_5,SHP_3868,Cust_999,35048,0.02,31,0.06
4236,Ord_2811,Prod_9,SHP_3870,Cust_1038,17752,0.05,32,0.38
4237,Ord_2812,Prod_11,SHP_3871,Cust_1007,19845696,0.01,42,0.66
4238,Ord_2812,Prod_15,SHP_3871,Cust_1007,1756095,0.09,36,0.06
4239,Ord_2813,Prod_15,SHP_3873,Cust_1020,407317,0.08,26,0.62
4240,Ord_2814,Prod_1,SHP_3874,Cust_996,161384,0.09,47,0.57
4241,Ord_2815,Prod_1,SHP_3875,Cust_1018,9503,0.01,44,0.78
4242,Ord_2815,Prod_11,SHP_3875,Cust_1018,812253,0.05,29,0.78
4243,Ord_2815,Prod_6,SHP_3875,Cust_1018,7305,0.01,9,0.04
4244,Ord_2816,Prod_2,SHP_3877,Cust_1034,4704,0.06,1,0.56
4245,Ord_2817,Prod_15,SHP_3878,Cust_1002,96546,0.03,10,0.61
4246,Ord_2818,Prod_3,SHP_3879,Cust_1039,15757,0.08,27,0.39
4247,Ord_2819,Prod_7,SHP_3880,Cust_1016,1485,0.05,6,0.81
4248,Ord_2820,Prod_1,SHP_3881,Cust_991,53554,0.04,16,0.06
4249,Ord_2820,Prod_6,SHP_3881,Cust_991,15552,0.05,23,0.36
4250,Ord_2821,Prod_5,SHP_3883,Cust_1014,136082,0.06,28,0.57
4251,Ord_2822,Prod_4,SHP_3884,Cust_1038,62364755,0.03,34,0.58
4252,Ord_2822,Prod_8,SHP_3884,Cust_1038,9088,0.01,1,0.04
4253,Ord_2823,Prod_6,SHP_3885,Cust_996,125629,0.04,23,0.37
4254,Ord_2824,Prod_5,SHP_3886,Cust_1041,223952,0.04,24,0.56
4255,Ord_2825,Prod_13,SHP_3887,Cust_1016,9218,0.02,31,0.59
4256,Ord_2825,Prod_3,SHP_3887,Cust_1016,12745,0.06,17,0.39
4257,Ord_2826,Prod_3,SHP_3888,Cust_992,27344,0.01,11,0.38
4258,Ord_2827,Prod_6,SHP_3889,Cust_999,61491,0.02,19,0.04
4259,Ord_2828,Prod_3,SHP_5468,Cust_1042,1247031,0.09,31,0.38
4260,Ord_2828,Prod_5,SHP_5468,Cust_1042,56295,0.06,46,0.55
4261,Ord_2829,Prod_8,SHP_3891,Cust_1018,7186,0.08,40,0.79
4262,Ord_2830,Prod_5,SHP_3892,Cust_1042,39717,0.01,30,0.49
4263,Ord_2831,Prod_3,SHP_3893,Cust_1036,1809266,0.09,36,0.37
4264,Ord_2832,Prod_6,SHP_3894,Cust_1026,28492,0.03,32,0.04
4265,Ord_2833,Prod_7,SHP_3895,Cust_1043,2342,0.09,42,0.35
4266,Ord_2834,Prod_1,SHP_3897,Cust_1044,115088,0.05,30,0.08
4267,Ord_2834,Prod_6,SHP_3897,Cust_1044,7024,0.05,13,0.36
4268,Ord_2835,Prod_1,SHP_3898,Cust_1045,58364,0.08,6,0.79
4269,Ord_2836,Prod_3,SHP_3899,Cust_572,23437,0.05,46,0.36
4270,Ord_2836,Prod_4,SHP_3899,Cust_572,10003565,0.06,14,0.37
4271,Ord_2837,Prod_1,SHP_3901,Cust_1046,1258619,0.0,33,0.65
4272,Ord_2838,Prod_3,SHP_3903,Cust_1047,19363,0.05,47,0.38
4273,Ord_2838,Prod_6,SHP_3903,Cust_1047,6429,0.01,9,0.37
4274,Ord_2839,Prod_17,SHP_3904,Cust_1048,1438383,0.01,37,0.56
4275,Ord_2839,Prod_5,SHP_3904,Cust_1048,349106,0.09,27,0.59
4276,Ord_2840,Prod_8,SHP_3906,Cust_1030,6688,0.09,8,0.52
4277,Ord_2840,Prod_9,SHP_3906,Cust_1030,44734,0.08,29,0.38
4278,Ord_2841,Prod_1,SHP_3908,Cust_1045,37168,0.03,31,0.59
4279,Ord_2842,Prod_15,SHP_3909,Cust_1049,102155,0.05,20,0.56
4280,Ord_2842,Prod_2,SHP_3909,Cust_1049,555618,0.08,48,0.06
4281,Ord_2842,Prod_8,SHP_3909,Cust_1049,20524,0.03,41,0.66
4282,Ord_2843,Prod_3,SHP_3912,Cust_1050,16082021,0.04,4,0.38
4283,Ord_2844,Prod_2,SHP_3913,Cust_570,31108,0.08,30,0.59
4284,Ord_2845,Prod_6,SHP_3914,Cust_1045,30692,0.05,30,0.36
4285,Ord_2846,Prod_3,SHP_3916,Cust_1051,183222,0.02,50,0.37
4286,Ord_2847,Prod_3,SHP_3918,Cust_1050,25861,0.07,29,0.36
4287,Ord_2848,Prod_5,SHP_3919,Cust_1052,16825,0.09,6,0.49
4288,Ord_2848,Prod_8,SHP_3919,Cust_1052,137934,0.04,33,0.77
4289,Ord_2849,Prod_5,SHP_3922,Cust_1053,187113,0.01,41,0.68
4290,Ord_2849,Prod_6,SHP_3922,Cust_1053,72957,0.08,22,0.38
4291,Ord_2850,Prod_2,SHP_3923,Cust_1054,10438,0.07,7,0.52
4292,Ord_2851,Prod_11,SHP_3924,Cust_1055,464487,0.08,48,0.59
4293,Ord_2851,Prod_8,SHP_3924,Cust_1055,62769,0.0,15,0.07
4294,Ord_2852,Prod_12,SHP_3925,Cust_1043,49326,0.02,39,0.38
4295,Ord_2852,Prod_6,SHP_3925,Cust_1043,19215,0.07,37,0.36
4296,Ord_2853,Prod_4,SHP_3928,Cust_1056,36158405,0.05,50,0.81
4297,Ord_2853,Prod_5,SHP_3928,Cust_1056,67571,0.06,49,0.43
4298,Ord_2853,Prod_9,SHP_3928,Cust_1056,236618,0.01,16,0.39
4299,Ord_2854,Prod_9,SHP_3930,Cust_1058,2765,0.02,25,0.36
4300,Ord_2855,Prod_13,SHP_3931,Cust_1051,1119,0.01,16,0.04
4301,Ord_2856,Prod_15,SHP_3932,Cust_1057,11735,0.0,8,0.57
4302,Ord_2857,Prod_3,SHP_3933,Cust_1045,21066,0.08,43,0.36
4303,Ord_2858,Prod_6,SHP_3934,Cust_572,31661,0.03,41,0.04
4304,Ord_2859,Prod_12,SHP_3935,Cust_1052,11637,0.04,27,0.38
4305,Ord_2860,Prod_13,SHP_3936,Cust_1046,12393,0.01,31,0.56
4306,Ord_2861,Prod_6,SHP_3937,Cust_1057,38124,0.04,32,0.36
4307,Ord_2862,Prod_4,SHP_3940,Cust_1059,1599071,0.05,35,0.85
4308,Ord_2862,Prod_5,SHP_3940,Cust_1059,10311,0.06,24,0.49
4309,Ord_2863,Prod_15,SHP_3941,Cust_1055,18446,0.05,1,0.62
4310,Ord_2864,Prod_8,SHP_3942,Cust_594,57499,0.06,28,0.78
4311,Ord_2865,Prod_6,SHP_3944,Cust_1053,113079,0.01,23,0.38
4312,Ord_2865,Prod_8,SHP_3944,Cust_1053,375342,0.0,45,0.48
4313,Ord_2866,Prod_3,SHP_3945,Cust_572,34142,0.06,33,0.38
4314,Ord_2866,Prod_5,SHP_3945,Cust_572,38139,0.01,30,0.52
4315,Ord_2867,Prod_13,SHP_3948,Cust_1059,12194,0.01,43,0.58
4316,Ord_2867,Prod_8,SHP_3948,Cust_1059,117804,0.07,42,0.74
4317,Ord_2868,Prod_15,SHP_3950,Cust_1059,540544,0.07,18,0.56
4318,Ord_2869,Prod_9,SHP_3952,Cust_1051,735,0.03,12,0.36
4319,Ord_2870,Prod_5,SHP_3953,Cust_1044,432163,0.08,49,0.74
4320,Ord_2870,Prod_6,SHP_3953,Cust_1044,6714,0.07,11,0.04
4321,Ord_2871,Prod_10,SHP_3954,Cust_594,321842,0.08,29,0.76
4322,Ord_2872,Prod_14,SHP_7219,Cust_1060,215556,0.02,47,0.38
4323,Ord_2872,Prod_5,SHP_7219,Cust_1060,22097,0.02,23,0.45
4324,Ord_2873,Prod_16,SHP_3957,Cust_1052,13855,0.03,16,0.59
4325,Ord_2873,Prod_2,SHP_3957,Cust_1052,45144,0.01,6,0.52
4326,Ord_2874,Prod_13,SHP_3958,Cust_1030,10797,0.0,31,0.41
4327,Ord_2874,Prod_6,SHP_3958,Cust_1030,129135,0.04,47,0.39
4328,Ord_2875,Prod_13,SHP_3960,Cust_1060,1081987,0.03,2,0.58
4329,Ord_2875,Prod_5,SHP_3960,Cust_1060,85732,0.05,39,0.41
4330,Ord_2876,Prod_6,SHP_3962,Cust_1062,15578,0.04,44,0.39
4331,Ord_2877,Prod_10,SHP_3963,Cust_1063,465007,0.04,38,0.71
4332,Ord_2877,Prod_6,SHP_3963,Cust_1063,49752,0.03,39,0.38
4333,Ord_2878,Prod_17,SHP_3966,Cust_1060,40045,0.07,43,0.39
4334,Ord_2878,Prod_2,SHP_3966,Cust_1060,7515,0.02,14,0.06
4335,Ord_2879,Prod_11,SHP_3969,Cust_1054,234768,0.04,3,0.69
4336,Ord_2879,Prod_12,SHP_3969,Cust_1054,9623,0.05,31,0.37
4337,Ord_2879,Prod_5,SHP_3969,Cust_1054,7008,0.0,7,0.04
4338,Ord_2880,Prod_6,SHP_3972,Cust_1055,49185,0.01,28,0.37
4339,Ord_2880,Prod_8,SHP_3972,Cust_1055,27866,0.05,10,0.75
4340,Ord_2881,Prod_5,SHP_3974,Cust_1058,40137,0.07,42,0.41
4341,Ord_2882,Prod_4,SHP_3975,Cust_572,3814171,0.04,35,0.57
4342,Ord_2882,Prod_5,SHP_3975,Cust_572,11895,0.03,9,0.52
4343,Ord_2883,Prod_4,SHP_3977,Cust_1050,20442755,0.01,40,0.56
4344,Ord_2884,Prod_6,SHP_3978,Cust_1066,12202,0.04,18,0.37
4345,Ord_2885,Prod_4,SHP_3979,Cust_570,13040275,0.01,24,0.06
4346,Ord_2886,Prod_3,SHP_3980,Cust_1065,15461,0.06,28,0.39
4347,Ord_2886,Prod_4,SHP_3980,Cust_1065,106335,0.07,19,0.56
4348,Ord_2887,Prod_1,SHP_3982,Cust_1057,418252,0.0,42,
4349,Ord_2888,Prod_15,SHP_3983,Cust_1067,51281,0.01,16,0.58
4350,Ord_2889,Prod_13,SHP_3984,Cust_1064,15259,0.07,41,0.51
4351,Ord_2889,Prod_8,SHP_3984,Cust_1064,16911,0.0,8,0.48
4352,Ord_2890,Prod_5,SHP_3986,Cust_1054,196139,0.0,14,0.59
4353,Ord_2890,Prod_7,SHP_3986,Cust_1054,1041994,0.01,3,0.37
4354,Ord_2891,Prod_3,SHP_3988,Cust_570,15697,0.01,4,0.37
4355,Ord_2892,Prod_11,SHP_3990,Cust_1045,350356,0.01,13,0.75
4356,Ord_2892,Prod_3,SHP_3990,Cust_1045,111821,0.07,50,0.38
4357,Ord_2893,Prod_6,SHP_3991,Cust_1060,198461,0.05,37,0.37
4358,Ord_2894,Prod_13,SHP_3993,Cust_572,6419,0.08,10,0.48
4359,Ord_2894,Prod_15,SHP_3993,Cust_572,352455,0.08,29,0.78
4360,Ord_2894,Prod_3,SHP_3993,Cust_572,1396,0.06,1,0.38
4361,Ord_2894,Prod_5,SHP_3993,Cust_572,89061,0.05,42,0.52
4362,Ord_2894,Prod_9,SHP_3993,Cust_572,53148,0.08,50,0.39
4363,Ord_2895,Prod_5,SHP_3995,Cust_1067,37658,0.09,37,0.51
4364,Ord_2896,Prod_14,SHP_3996,Cust_1057,154077,0.04,3,0.36
4365,Ord_2896,Prod_5,SHP_3996,Cust_1057,8709,0.01,3,0.54
4366,Ord_2896,Prod_6,SHP_3996,Cust_1057,1961,0.07,42,0.39
4367,Ord_2897,Prod_15,SHP_3998,Cust_1052,89742,0.08,35,
4368,Ord_2897,Prod_5,SHP_3998,Cust_1052,30602,0.08,27,0.52
